UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,EnergyConsumptionHR
821,Lights,6.368988212,7.509123926,1,4,7,0,1.1790136323147586
822,Smart Speaker,8.566973993,7.612062013,1,4,3,1,0.8885356742322027
823,Thermostat,20.52313777,9.535799744,0,3,47,0,0.46463654100393437
824,Security System,13.6416261,0.635930643,0,2,43,0,0.046616923696508585
825,Lights,12.59644155,6.008882922,1,2,16,1,0.4770301912765197
826,Camera,2.840123268,4.335621649,0,4,45,0,1.5265610819959663
827,Thermostat,0.876661677,3.373266253,1,2,34,1,3.8478541283378127
828,Smart Speaker,23.14660193,0.994153747,1,1,20,1,0.04295031080616161
829,Thermostat,9.359174931,5.670275785,0,1,44,0,0.6058520998703193
830,Lights,14.67550696,4.842503184,0,1,53,0,0.32997178204465927
831,Smart Speaker,2.37330422,1.135089136,0,3,39,0,0.47827376129639204
832,Security System,16.55318571,6.16364612,1,3,33,1,0.37235407298526585
833,Thermostat,22.41531765,7.405735891,1,3,14,1,0.33038728277847984
834,Lights,14.02813345,7.69605518,1,3,56,0,0.5486157661267472
835,Camera,3.463710076,9.063194564,0,3,42,0,2.6166146603316345
836,Smart Speaker,14.1704559,4.153760345,0,4,35,0,0.29312820803457706
837,Thermostat,18.50915951,9.535420409,1,2,11,1,0.5151730635768885
838,Thermostat,10.05078861,8.66775111,1,4,54,0,0.8623951260278272
839,Security System,21.17618708,3.035365553,0,2,20,0,0.14333862567103844
840,Security System,15.7440494,1.67690207,1,4,30,1,0.10651021394788052
841,Camera,21.63234958,4.410355022,0,1,53,0,0.2038777621307283
842,Camera,15.15237481,4.078797209,0,0,58,0,0.2691853429013746
843,Lights,3.585267342,5.799621123,1,3,28,0,1.6176258476068757
844,Lights,7.777755211,5.8755237,1,0,15,1,0.7554266675415944
845,Camera,5.242181284,7.524871145,1,0,38,0,1.4354465702983499
846,Camera,21.8574227,5.147910487,1,1,50,0,0.23552230094356
847,Smart Speaker,18.36940158,1.137744145,1,0,13,1,0.06193691939528059
848,Security System,16.39536167,8.597084222,0,0,47,0,0.5243607548914778
849,Lights,7.572708511,3.166669374,1,1,35,1,0.41816866044693846
850,Security System,4.825052143,9.715844857,0,2,47,0,2.013624841566816
851,Security System,18.27660057,1.266815076,1,4,24,1,0.0693134957536581
852,Camera,11.64271173,9.586686605,1,0,56,1,0.8234066794162566
853,Smart Speaker,5.806054476,1.001016888,1,3,1,1,0.1724091449947326
854,Thermostat,14.99061649,2.387257766,1,1,42,1,0.15925013941838223
855,Smart Speaker,1.447845525,0.561141427,1,0,24,1,0.3875699564012535
856,Smart Speaker,8.165000972,7.080620152,1,2,27,1,0.8671915871512281
857,Security System,11.51108937,8.517957492,0,2,18,0,0.739978399802833
858,Smart Speaker,3.977020852,4.39730371,1,3,58,0,1.105677811014907
859,Lights,23.63938022,9.292368543,1,0,26,1,0.3930885013278914
860,Security System,5.413788068,5.94396081,1,3,29,0,1.097930088016146
861,Lights,3.563298556,6.337070641,1,2,8,0,1.7784282011198391
862,Thermostat,5.283069536,8.469650097,0,2,44,0,1.6031683927849025
863,Security System,18.57293663,3.03832203,0,4,26,0,0.16358867154547543
864,Thermostat,10.49938299,3.607230641,0,2,5,0,0.34356596425100977
865,Security System,13.78727458,9.068924,0,1,33,0,0.657774961061231
866,Camera,0.993715189,9.019538611,0,4,40,0,9.076583221070198
867,Smart Speaker,1.309135751,9.767179484,0,3,5,0,7.460784320143435
868,Camera,10.97690042,9.028199333,1,2,49,0,0.822472554870822
869,Thermostat,19.69139822,1.360983157,1,1,47,1,0.06911561798682674
870,Smart Speaker,21.30311365,8.254870433,0,4,36,0,0.38749595803804016
871,Security System,2.537604338,4.157400933,1,1,13,1,1.6383172391156275
872,Smart Speaker,13.1515329,9.908933424,1,4,17,1,0.7534432297241944
873,Lights,21.96089763,4.775581547,1,4,13,1,0.2174583948005954
874,Smart Speaker,9.617359728,5.582977217,1,4,25,1,0.5805103869355858
875,Lights,19.99479704,5.344771661,1,3,58,0,0.2673081227235103
876,Smart Speaker,3.641847878,3.285196596,0,4,2,0,0.9020685943104623
877,Lights,22.48177051,0.84271868,0,4,24,0,0.0374845335079439
878,Thermostat,18.15844796,8.966947181,0,1,36,0,0.4938168284400007
879,Camera,22.62135823,8.046490544,0,4,25,0,0.3557032456755361
880,Security System,16.40050499,1.481315128,0,3,34,0,0.09032131199028402
881,Smart Speaker,9.039992402,7.790005886,0,1,12,0,0.8617270390931464
882,Camera,22.54725755,6.295881994,1,4,19,1,0.2792304997642607
883,Security System,6.975819243,4.1505235,0,1,50,0,0.594987248869
884,Security System,8.306054268,2.614809376,1,3,42,1,0.3148076441149493
885,Lights,16.96899782,8.611314957,1,1,30,1,0.507473396387059
886,Thermostat,18.48493304,7.031863767,0,3,37,0,0.38041056203901724
887,Thermostat,22.34098187,5.522625104,0,2,43,0,0.24719706305370187
888,Camera,5.312856613,6.134728486,0,4,1,0,1.1546949095123265
889,Thermostat,19.25295383,1.001555203,1,3,3,1,0.05202085933636708
890,Smart Speaker,17.85583225,4.791805633,0,4,49,0,0.26836081152140084
891,Thermostat,1.999172072,2.017632899,0,3,26,0,1.00923423614133
892,Camera,9.599743818,2.162998422,0,0,15,1,0.2253183483859506
893,Thermostat,7.144988241,6.646909227,1,0,46,0,0.930289736357874
894,Smart Speaker,7.655524972,9.121435903,0,0,56,0,1.191484050585891
895,Lights,23.59925167,4.097190444,0,3,47,0,0.1736152697252031
896,Camera,15.60526922,2.156717803,1,4,48,1,0.13820445982667898
897,Lights,17.36538971,6.522594679,1,0,28,1,0.3756088857161617
898,Lights,23.45051448,8.724751759,1,4,4,1,0.37204948174766017
899,Lights,9.364241888,7.508356131,0,3,19,0,0.8018114248652352
900,Security System,19.34324396,8.700696582,0,4,24,0,0.44980545145334566
901,Security System,10.71147764,5.411891243,1,4,57,0,0.5052422667429477
902,Lights,20.93404129,7.543574819,0,0,40,0,0.36034966753426134
903,Camera,4.745452221,1.486639138,1,1,6,1,0.3132766001565017
904,Smart Speaker,22.77062516,3.547918692,1,2,16,1,0.15581121146521915
905,Smart Speaker,5.641135148,3.956536728,1,3,32,1,0.7013724408646272
906,Thermostat,8.166181914,5.161827888,1,3,30,1,0.6320980774565685
907,Camera,18.2705175,9.297855967,1,3,35,1,0.5088994313926795
908,Security System,9.753245827,8.755535946,0,2,8,0,0.8977048360415534
909,Lights,14.79296735,1.431802374,0,1,5,0,0.09678939594225497
910,Thermostat,10.94747728,1.810617554,0,4,37,0,0.1653913050185385
911,Smart Speaker,17.94569352,3.640641441,0,3,12,0,0.20286992179726027
912,Security System,5.865784431,2.978364272,1,4,25,1,0.507752084488425
913,Security System,1.8737627,6.186232436,0,0,33,0,3.30150260542597
914,Lights,7.548340841,9.037482873,1,0,39,0,1.1972807088826052
915,Smart Speaker,11.64625362,9.626686263,1,0,24,1,0.8265908142742301
916,Camera,4.448471227,6.57066923,0,3,11,0,1.477062319773885
917,Security System,8.837736307,8.397776094,0,2,42,0,0.9502179972657108
918,Lights,9.89960093,5.299501782,1,3,35,1,0.5353247892993602
919,Camera,1.848708327,2.162436774,0,0,40,0,1.1697014301380382
920,Smart Speaker,14.20772033,5.29441528,0,0,1,0,0.37264354569400504
921,Security System,21.28207056,5.595317754,0,3,8,0,0.2629122828169027
922,Camera,4.065958454,7.450329886,0,2,23,0,1.8323674406142858
923,Camera,14.54848831,2.276841598,1,2,20,1,0.1565002184065404
924,Camera,16.12137132,3.746272783,1,4,32,1,0.23237928763246177
925,Security System,10.35436499,3.703871945,0,1,11,0,0.35771116322218804
926,Security System,16.9757933,9.598451998,1,0,7,1,0.5654199381657175
927,Thermostat,10.15219127,4.495055107,1,2,58,1,0.4427669837430082
928,Smart Speaker,12.35897627,7.575430276,0,0,30,0,0.612949657844112
929,Lights,0.672796547,7.533032676,0,1,59,0,11.196598302398838
930,Camera,16.75542268,2.72888743,1,0,48,1,0.16286592598211913
931,Thermostat,16.04155296,5.761509925,1,2,39,0,0.3591616060718351
932,Lights,1.402420617,8.953598644,1,4,13,0,6.384388916895109
933,Thermostat,9.153877524,4.804457423,0,3,42,0,0.5248548945955943
934,Security System,23.50724826,9.456663323,1,3,49,0,0.4022871251626455
935,Camera,10.38730922,2.22313647,1,2,3,1,0.21402428895825246
936,Lights,12.29571702,0.834175147,0,2,7,0,0.06784274114662407
937,Lights,21.88335872,8.925393344,1,1,43,0,0.40786213205209476
938,Lights,17.35565408,8.49204386,0,0,13,0,0.4892955241477134
939,Lights,14.17864808,9.926639772,0,1,37,0,0.7001118665186589
940,Lights,19.24841001,6.825995532,1,3,25,1,0.3546264615339
941,Thermostat,20.81260726,9.373210474,0,0,23,0,0.4503621462177152
942,Camera,11.23686969,8.286795348,0,1,51,0,0.7374647545636884
943,Security System,11.66504658,8.459820698,1,3,47,0,0.7252281969027508
944,Security System,9.572196988,5.734501547,0,0,33,0,0.5990789318469885
945,Security System,23.21759429,3.885409519,1,4,5,1,0.16734763604140832
946,Security System,16.88340698,9.352124918,0,4,32,0,0.553924034946174
947,Thermostat,2.455742056,4.377960039,0,1,30,0,1.782744253739327
948,Smart Speaker,20.77955115,5.434311736,1,2,31,1,0.26152209433070456
949,Camera,11.79315861,4.516531641,1,0,13,1,0.38297896181691393
950,Lights,2.115716801,5.691701308,1,1,42,0,2.6901999857966814
951,Smart Speaker,13.4183555,4.758000282,0,2,5,0,0.3545889272347867
952,Security System,10.30336056,0.57487883,1,2,23,1,0.05579527443034566
953,Smart Speaker,21.12711101,8.832277041,0,0,1,0,0.418054178672108
954,Camera,5.293873185,4.499498807,1,0,10,1,0.8499445773935743
955,Lights,19.92191832,5.93054212,0,2,50,0,0.29768931007242483
956,Lights,13.60568424,1.477959247,1,3,27,1,0.10862807198294938
957,Camera,1.783342126,0.133539695,0,1,54,0,0.07488170276083077
958,Camera,23.33836458,2.528371927,1,0,8,1,0.10833543705828935
959,Security System,12.54645824,7.075401718,0,2,52,0,0.5639361788526545
960,Lights,7.335606074,1.082025848,0,3,3,0,0.14750326518146673
961,Smart Speaker,11.53106079,9.09798566,0,4,19,0,0.7889981525281683
962,Thermostat,20.65965791,2.228723437,0,2,51,0,0.10787804167469878
963,Thermostat,7.665223423,2.125476781,1,3,2,1,0.277288301163195
964,Camera,5.027895317,1.89692882,0,4,49,0,0.3772808899951089
965,Security System,3.533174303,0.238418958,1,3,31,1,0.06748010076875055
966,Thermostat,7.499695862,7.740874138,0,0,48,0,1.0321584075458339
967,Lights,18.83113005,8.762841859,1,2,53,0,0.46533807773262126
968,Camera,11.58321958,6.180210756,0,4,10,0,0.5335486142964062
969,Smart Speaker,5.845817687,1.963179819,0,3,53,0,0.3358263846246425
970,Camera,4.405347491,2.92425217,1,4,16,1,0.6637960287977656
971,Smart Speaker,8.319142698,4.811674304,1,1,37,1,0.5783858359776389
972,Camera,22.58822276,9.548024921,0,2,20,0,0.42269925449415924
973,Camera,8.561127746,2.548778581,1,0,3,1,0.2977152843199731
974,Camera,23.72091578,7.343294449,1,4,35,1,0.30957044479671436
975,Smart Speaker,11.90291571,4.450537411,1,3,34,1,0.37390312755562644
976,Smart Speaker,4.71035208,3.048688749,0,4,21,0,0.6472316075786845
977,Camera,21.44179216,4.613567777,1,3,36,1,0.21516707850599745
978,Thermostat,11.31835127,0.804946504,0,4,32,0,0.071118706673609
979,Security System,17.17727657,8.007004972,1,0,54,1,0.46613937543418155
980,Security System,23.61722221,2.508689087,1,0,18,1,0.10622286840904478
981,Security System,1.679120733,7.28158002,0,2,34,0,4.336543452113994
982,Smart Speaker,2.772322155,0.776648877,1,0,56,1,0.28014380493236724
983,Smart Speaker,17.43073342,9.555475706,1,4,38,0,0.5481969964061328
984,Thermostat,7.122887577,2.010848356,1,4,3,1,0.28230802947011047
985,Security System,4.831082828,8.839146554,1,0,53,0,1.8296408628661993
986,Security System,1.425004176,8.113784775,1,1,3,0,5.693867366603421
987,Camera,1.013397732,9.681813248,1,4,27,0,9.553813810982556
988,Smart Speaker,18.70041167,4.831117543,1,2,2,1,0.2583428444385685
989,Security System,3.659185543,7.301233209,0,1,3,0,1.9953164777247263
990,Thermostat,11.49143448,3.770035505,0,0,17,1,0.32807353264394196
991,Thermostat,14.73857516,1.925245556,0,3,46,0,0.13062630105690623
992,Security System,10.56626731,4.486451736,0,4,39,0,0.42460138517922846
993,Smart Speaker,1.13700633,1.740915252,0,3,54,0,1.5311394546062027
994,Thermostat,18.91228531,9.822241766,1,2,53,0,0.5193577404845104
995,Camera,0.747060777,1.052840262,0,1,38,0,1.4093100513561028
996,Thermostat,18.40441252,5.933196062,0,3,40,0,0.3223789977296162
997,Lights,21.4926556,6.301992167,1,2,19,1,0.2932160773562109
998,Lights,10.67173814,5.426987474,0,3,19,0,0.508538290839284
999,Smart Speaker,13.08524812,6.655640269,1,3,44,0,0.5086369175397799
1000,Security System,11.70910973,1.250189673,1,2,5,1,0.1067706855455355
1001,Smart Speaker,9.646402538,5.59468339,0,4,5,0,0.5799761484098249
1002,Smart Speaker,21.35447658,2.943404454,0,3,14,0,0.1378354764619569
1003,Smart Speaker,21.5074375,9.407743027,1,2,27,1,0.43741812696189397
1004,Smart Speaker,8.391684569,7.644509369,1,3,49,0,0.9109624302657698
1005,Camera,14.95413922,9.727893373,0,4,48,0,0.650515100193109
1006,Camera,22.28232771,0.47180509,1,2,36,1,0.021173958849382706
1007,Thermostat,23.10837473,2.922818434,0,3,57,0,0.12648308105396558
1008,Lights,12.46053745,2.034683608,0,0,40,0,0.16329019644333237
1009,Smart Speaker,11.14138292,0.210430414,0,4,35,0,0.018887279569419917
1010,Thermostat,7.049316424,2.499024729,0,3,21,0,0.35450596606670354
1011,Lights,23.03348902,6.819882237,1,1,5,1,0.29608550537342776
1012,Security System,3.856136155,2.387780329,1,2,55,0,0.6192157727376719
1013,Camera,14.12599504,5.13913411,0,3,24,0,0.36380687487484775
1014,Lights,7.139931287,8.889399338,0,4,57,0,1.2450258946028427
1015,Security System,7.056694823,6.968203411,1,4,39,0,0.987459934966781
1016,Lights,10.0167618,4.006827792,1,1,50,1,0.40001228660543775
1017,Camera,23.97163399,3.787442495,1,1,24,1,0.15799684312633708
1018,Camera,1.791708211,4.611784559,1,3,40,0,2.5739596049660567
1019,Thermostat,14.09573273,1.852710266,1,0,43,1,0.13143766993090542
1020,Smart Speaker,2.440445714,6.376607597,0,4,46,0,2.612886474146747
1021,Lights,4.131239505,3.705112909,0,0,50,0,0.8968526042887944
1022,Lights,10.82972913,8.538416958,0,0,13,0,0.7884238705793003
1023,Security System,12.49581309,7.589871335,0,3,38,0,0.6073931548379138
1024,Camera,6.581621597,6.144080325,1,2,45,0,0.9335207493242338
1025,Lights,7.936742576,3.705602004,1,2,58,0,0.46689204903853243
1026,Camera,2.543724976,2.178325134,0,2,1,0,0.8563524573420708
1027,Lights,7.62566492,7.783903455,0,1,43,0,1.0207507852311979
1028,Thermostat,23.21412333,4.91545008,1,4,39,1,0.21174394613677622
1029,Smart Speaker,22.70062347,2.325025378,0,1,10,0,0.10242121239853329
1030,Lights,8.369639818,2.032228689,0,4,2,0,0.24280957522561816
1031,Camera,13.9150675,1.737468955,1,4,16,1,0.12486241658547471
1032,Thermostat,21.87549169,7.793895842,1,4,37,0,0.35628437305310234
1033,Lights,0.645319832,2.366973134,1,3,16,1,3.667907007699091
1034,Security System,19.5510639,5.313758409,0,2,23,0,0.27178870859298865
1035,Smart Speaker,22.78668449,4.570308974,1,1,26,1,0.20056928317086642
1036,Lights,2.646154757,5.838147902,1,1,16,0,2.2062760639966608
1037,Thermostat,4.294020622,8.783833514,0,3,27,0,2.045596490384065
1038,Security System,23.07753812,8.690699162,1,4,47,0,0.3765869269421014
1039,Thermostat,13.13219338,4.565653111,0,2,41,0,0.347668738868358
1040,Thermostat,0.83362091,0.252125882,0,0,30,0,0.3024466864680734
1041,Security System,6.554351971,4.321793677,0,0,33,0,0.6593777227896752
1042,Thermostat,11.07367635,6.10131602,0,3,32,0,0.5509747465212851
1043,Security System,16.78335941,5.621871115,1,2,9,1,0.33496697399272346
1044,Lights,17.72926889,6.548227447,0,0,11,0,0.36934559950712104
1045,Security System,23.89240555,1.625349751,1,0,37,1,0.06802788223222671
1046,Security System,7.256513186,6.500697478,1,1,6,0,0.895843128975746
1047,Smart Speaker,13.14817239,1.908251026,1,2,30,1,0.14513431748516953
1048,Security System,13.03310337,7.530187409,1,0,40,1,0.5777739342061246
1049,Security System,10.0326636,3.456967371,1,1,15,1,0.3445712433734946
1050,Lights,4.475304505,7.12796479,0,2,59,0,1.592732915053341
1051,Smart Speaker,23.47022923,0.573869429,1,4,48,1,0.024450951176329862
1052,Camera,20.55295389,4.137814253,0,2,30,0,0.2013245529156393
1053,Lights,12.21082616,7.07984177,0,3,18,0,0.5798003900171813
1054,Lights,14.67626743,2.346018112,0,1,12,0,0.15985114220557645
1055,Camera,5.840634759,7.973341743,1,4,55,0,1.365149863328408
1056,Security System,13.27899615,6.344719358,1,1,4,1,0.47780112941745223
1057,Thermostat,16.83179813,5.916861544,1,1,57,0,0.3515287848809294
1058,Smart Speaker,12.60642517,3.600133657,1,0,54,1,0.28557926679859874
1059,Thermostat,23.77170151,4.876269557,0,2,16,0,0.20512917659464586
1060,Camera,14.86652892,6.01375808,1,1,23,1,0.40451662337330585
1061,Lights,9.217882246,4.777374928,1,1,11,1,0.5182725056043204
1062,Lights,18.64557265,7.013301907,0,3,54,0,0.37613765147620715
1063,Smart Speaker,4.505869022,4.393599638,0,3,59,0,0.975083744455988
1064,Lights,9.536121622,2.102504499,0,3,24,0,0.2204779450536249
1065,Lights,8.653535334,2.21794445,0,1,22,0,0.2563050088078602
1066,Smart Speaker,10.64746674,0.157457312,0,4,39,0,0.014788241733451049
1067,Smart Speaker,18.87182591,3.079481384,0,2,56,0,0.16317877235017375
1068,Camera,11.87806626,7.514284641,0,1,15,0,0.6326185152127615
1069,Lights,19.15933958,7.962210817,1,0,49,1,0.41557856332958215
1070,Lights,14.04748922,2.104428667,1,4,15,1,0.1498081709864448
1071,Camera,8.538631714,9.594535569,0,4,10,0,1.123661950809839
1072,Security System,19.53450048,5.073787655,0,2,28,0,0.2597347016983974
1073,Security System,6.099807258,9.178089615,1,4,36,0,1.5046523974938355
1074,Security System,5.773000025,7.09697629,0,2,54,0,1.229339383209166
1075,Camera,12.35581872,7.252090888,0,4,17,0,0.5869373007440821
1076,Lights,6.62995728,0.941931851,0,2,36,0,0.14207208451273762
1077,Camera,0.713545321,2.277912156,0,3,22,0,3.1923860881150676
1078,Camera,15.73499189,0.18726685,0,3,23,0,0.011901299429268408
1079,Security System,12.5107048,7.189663641,1,4,29,1,0.5746809437146979
1080,Thermostat,10.96966864,3.509939055,0,4,22,0,0.319967646260644
1081,Lights,23.22376009,7.887859909,0,2,11,0,0.33964611580690857
1082,Security System,13.92318082,3.455468577,0,2,36,0,0.24818097399384345
1083,Thermostat,20.79064208,8.211404148,1,1,44,0,0.3949567366127251
1084,Thermostat,3.777080551,1.393912712,1,3,29,1,0.36904500530997547
1085,Smart Speaker,13.87635188,1.816394252,0,1,55,0,0.130898543630763
1086,Lights,20.89752123,3.474677742,0,1,42,0,0.16627224366743712
1087,Thermostat,14.2029853,4.14402515,0,0,32,1,0.29177141723859984
1088,Security System,17.37333319,3.552157827,0,2,14,0,0.20446035243511035
1089,Smart Speaker,9.243023844,7.660105622,1,0,18,1,0.8287445484599142
1090,Lights,2.67256365,1.059818787,1,0,38,1,0.3965551155348536
1091,Camera,11.26065694,3.577048494,0,1,37,0,0.3176589530308522
1092,Security System,9.770265685,8.388675995,0,0,34,0,0.8585924134979139
1093,Thermostat,20.87591429,0.761291065,1,2,57,1,0.03646743584134537
1094,Thermostat,6.233889605,9.429200726,1,1,45,0,1.5125710148022424
1095,Security System,23.21825435,9.864536738,0,2,23,0,0.4248612574097329
1096,Thermostat,23.01624582,0.976824921,0,4,32,0,0.04244067119543824
1097,Smart Speaker,6.319343612,2.98359797,0,0,46,0,0.4721373220367938
1098,Lights,8.679220954,3.786766594,1,1,3,1,0.4363025914503063
1099,Smart Speaker,21.54555991,7.78627455,1,3,55,0,0.3613865029511781
1100,Thermostat,23.21562219,5.99967544,1,2,43,0,0.2584326791200249
1101,Camera,10.92081892,6.479220435,1,0,59,1,0.5932907122133658
1102,Lights,8.043430573,7.599347246,0,2,22,0,0.9447893130959956
1103,Lights,12.86320931,1.267992094,1,2,23,1,0.09857509610873307
1104,Security System,16.66257635,8.348773623,1,4,4,1,0.5010493844188747
1105,Security System,6.926651111,7.085636061,1,2,13,0,1.022952642980317
1106,Camera,17.8071196,5.815683079,0,4,32,0,0.326593138566891
1107,Lights,1.713947892,8.908379814,1,4,58,0,5.197579142038467
1108,Camera,1.65842058,7.033032903,1,4,29,0,4.240801753075206
1109,Security System,9.577761071,2.09682963,1,0,40,1,0.2189269093743506
1110,Security System,8.806620013,4.354479273,0,2,40,0,0.49445522420316557
1111,Lights,7.917380561,4.991024383,1,2,55,0,0.6303883392425451
1112,Smart Speaker,12.03896442,0.646654505,0,4,45,0,0.053713465912876256
1113,Thermostat,8.037239184,9.550911382,0,2,55,0,1.1883323568388158
1114,Security System,5.018061084,1.372914882,1,2,10,1,0.27359469305336176
1115,Security System,7.772534404,7.004866546,0,4,13,0,0.901233263424999
1116,Smart Speaker,23.41025041,5.111687257,1,3,45,0,0.21835252367981825
1117,Smart Speaker,10.1611653,0.353759274,0,3,56,0,0.03481483309793218
1118,Camera,10.95075026,9.255000011,0,4,17,0,0.8451475735690825
1119,Camera,14.04880726,8.533184407,1,0,38,1,0.6073956492588396
1120,Thermostat,23.60850806,5.290153486,1,2,2,1,0.22407826333435832
1121,Thermostat,6.177629996,2.366529128,0,2,17,0,0.38308042558915334
1122,Lights,16.5101296,1.304066618,0,3,44,0,0.07898584987485502
1123,Camera,17.3256403,3.697585546,0,4,26,0,0.21341696364318496
1124,Security System,14.77212379,2.628739982,0,0,55,0,0.1779527452768523
1125,Camera,2.581590981,5.11624289,1,4,38,0,1.9818177734794307
1126,Security System,16.40649848,9.667452032,0,3,37,0,0.5892452947095875
1127,Smart Speaker,2.006225709,5.792039583,0,3,5,0,2.887032878213405
1128,Camera,14.50935226,8.910317453,1,2,25,1,0.6141085620730529
1129,Smart Speaker,17.88015766,6.543700491,0,1,9,0,0.36597554761158635
1130,Thermostat,5.45779243,4.804940613,1,0,28,1,0.8803817064548937
1131,Thermostat,20.27811718,8.560614871,1,0,22,1,0.42216024273906483
1132,Lights,1.21331443,4.766544291,1,1,29,1,3.9285317747354243
1133,Camera,20.3296023,8.699418888,0,3,35,0,0.42791879347290523
1134,Smart Speaker,11.31773269,2.986610019,1,4,55,1,0.26388766202605907
1135,Security System,5.613316588,1.37524943,1,0,20,1,0.24499766019610794
1136,Thermostat,3.643786407,8.567613197,1,1,5,0,2.3512940222129766
1137,Thermostat,22.90271844,5.915410122,0,2,39,0,0.25828419178697287
1138,Security System,2.207641308,8.902014743,0,2,44,0,4.03236463765245
1139,Smart Speaker,5.178695368,9.384489349,0,3,32,0,1.8121338835623129
1140,Smart Speaker,8.673825165,0.630921065,0,0,39,0,0.07273850383171748
1141,Camera,15.07551895,5.059596088,1,4,10,1,0.33561671109172664
1142,Camera,13.3028255,3.812149036,1,0,40,1,0.28656686776805423
1143,Lights,3.452622072,6.295998131,1,2,17,0,1.8235410652266721
1144,Thermostat,7.308607618,7.956552852,0,0,37,0,1.0886550856012858
1145,Camera,6.110666621,2.877843138,1,2,15,1,0.4709540409404704
1146,Smart Speaker,5.518257081,5.612304005,0,1,9,0,1.0170428674524452
1147,Security System,10.16189191,7.116412941,0,1,32,0,0.7003039398595611
1148,Smart Speaker,17.04473914,1.43086772,0,2,23,0,0.08394776289899852
1149,Thermostat,5.610143907,8.159262369,1,4,11,0,1.45437666203524
1150,Smart Speaker,9.116953673,6.100485039,1,4,13,1,0.6691363428846503
1151,Lights,9.686559531,9.500420627,0,0,18,0,0.980783796000603
1152,Thermostat,23.44672844,3.461336299,1,2,49,1,0.14762555500472202
1153,Security System,22.93465939,1.170644829,0,3,56,0,0.0510426080062225
1154,Lights,19.30323319,5.11436189,1,4,9,1,0.26494845913427
1155,Thermostat,6.178984639,0.94952664,0,4,42,0,0.15367033509144154
1156,Security System,2.098876881,9.698312581,0,1,5,0,4.620715330562546
1157,Lights,7.947247236,0.482981087,0,4,43,0,0.06077338135551619
1158,Lights,6.769671912,7.559688621,1,4,22,0,1.1166994086670001
1159,Thermostat,12.3892563,5.298513742,1,4,32,1,0.4276700403719955
1160,Camera,18.77660589,3.74934446,1,2,47,1,0.19968169337765232
1161,Lights,20.67058906,0.751837429,1,2,2,1,0.0363723272141718
1162,Lights,20.35430601,6.259452549,1,1,59,0,0.3075247343694623
1163,Security System,8.952375689,5.893681261,0,0,21,0,0.6583371236577692
1164,Smart Speaker,16.65000707,2.880744403,1,4,28,1,0.17301760839432484
1165,Thermostat,7.851603642,9.111194844,0,0,52,0,1.1604247055037473
1166,Thermostat,1.931280266,3.110689073,1,2,24,1,1.6106875463718948
1167,Camera,16.98678374,4.552281565,1,4,24,1,0.2679896109044125
1168,Camera,0.730947485,5.483248314,1,0,14,1,7.501562597209019
1169,Thermostat,10.11579081,1.092295594,0,0,37,0,0.1079792588158513
1170,Camera,8.240412829,9.32840102,1,3,27,1,1.1320307869978439
1171,Security System,16.79437216,3.807907909,0,2,24,0,0.2267371398419695
1172,Thermostat,18.50676861,0.899714217,1,1,6,1,0.0486154139579962
1173,Camera,7.646223945,3.934182619,0,1,26,0,0.5145262089233773
1174,Thermostat,19.57323484,6.042005216,0,3,54,0,0.3086871059071194
1175,Smart Speaker,7.407043872,5.185161451,0,0,15,0,0.7000311515098313
1176,Lights,10.98866946,6.975965543,0,3,29,0,0.6348325944640799
1177,Thermostat,17.58493538,0.649291026,1,3,36,1,0.03692313971983444
1178,Lights,16.78362539,2.916952042,1,2,10,1,0.1737974945352376
1179,Camera,23.7031591,8.210382711,0,4,28,0,0.34638347894310845
1180,Lights,5.791284069,0.890947509,1,0,59,1,0.15384282628599202
1181,Thermostat,16.06447097,8.569310951,0,1,51,0,0.5334325025083599
1182,Smart Speaker,14.82752484,1.009771312,1,1,9,1,0.06810113777560194
1183,Camera,22.00481368,8.361096727,1,3,21,1,0.37996671312874297
1184,Thermostat,4.174510329,3.671805171,1,3,58,0,0.879577454987296
1185,Camera,18.16725684,6.160869726,0,3,10,0,0.3391194267939903
1186,Security System,13.85431248,1.613582445,1,0,4,1,0.11646788300244834
1187,Lights,6.95464794,0.755070345,0,3,54,0,0.10857060652303846
1188,Security System,11.64922048,2.23778822,1,3,4,1,0.19209767931184354
1189,Thermostat,8.343750031,1.365752797,0,4,6,0,0.16368572787125002
1190,Smart Speaker,14.11386497,3.192818387,1,0,26,1,0.22621857257289602
1191,Camera,21.39151435,5.19239414,0,2,40,0,0.24273148946091327
1192,Lights,13.87866713,5.928718689,0,2,16,0,0.4271821374103379
1193,Camera,15.34547683,7.919694263,0,4,8,0,0.5160930709899615
1194,Thermostat,12.69057441,6.596774943,1,1,28,1,0.5198168916453325
1195,Camera,1.702389401,6.126707419,0,2,16,0,3.598887196666704
1196,Lights,5.972176087,4.176642072,1,0,38,1,0.6993501214894771
1197,Thermostat,12.06204064,4.790703506,0,1,49,0,0.3971718923009697
1198,Camera,7.790529168,4.203756211,0,3,1,0,0.5395982891980105
1199,Smart Speaker,4.771444547,8.437443698,0,0,19,0,1.768320602888482
1200,Thermostat,12.34712179,2.37700448,1,1,50,1,0.1925148646322699
1201,Thermostat,8.086030146,0.156637222,1,2,17,1,0.019371337871833847
